user_id,products,reviews
8397640,463,17
526292,63,20
13292963,71,17
10183555,593,25
11651245,424,20
10317279,125,25
7252631,207,21
6638546,491,17
4266181,86,16
11788983,65,22
7915854,317,18
4710765,237,22
11571522,1531,24
12478554,105,17
12026748,2735,19
12052522,149,21
10019300,158,16
9795526,3761,18
11731494,192,17
1204706,68,16
6039726,122,16
5752513,528,22
6687984,833,22
13477900,45,17
996215,100,24
6002260,359,17
9820033,108,22
11606027,1080,18
8187467,343,17
1670374,481,23
1757881,377,18
14207197,87,17
283407,60,16
13363165,208,17
12586943,222,16
5555082,278,20
11585372,171,24
12602776,198,18
11838514,149,24
7983618,620,23
3634687,346,19
7879299,139,17
9456714,758,24
10038238,230,21
9921443,369,20
12432915,355,16
9107169,440,17
8848513,119,18
6255196,680,18
5121878,116,20
8579231,185,22
1808615,57,24
11633717,848,23
482605,552,19
8601750,104,23
928168,192,23
5656909,174,21
2093652,54,16
10809329,291,18
1444497,85,18
3167083,604,16
5343200,797,18
9169385,159,16
557126,47,18
3797119,113,21
8049819,52,16
8359150,41,19
11678956,221,16
5282304,248,17
12211857,252,20
10771974,262,20
13739444,186,17
7187650,144,19
6440131,78,17
6135029,671,17
9991446,63,18
8185427,191,22
12063649,307,22
11789261,188,21
3551102,843,20
635441,455,18
6239874,665,18
8829396,444,25
5770446,131,18
1859850,45,19
10557598,328,18
10297774,452,25
8937055,102,24
5778261,144,22
9670584,105,21
7518153,371,19
4583679,429,17
11814980,156,24
10978065,107,17
6760468,139,21
10549159,4404,20
8100657,97,20
2631553,194,21
571452,126,21
11764834,339,19
4394701,205,19
12006689,141,19
4230455,1107,20
12173933,627,19
4918840,256,18
11680714,251,20
5860800,560,18
10441881,446,22
681437,85,18
1083385,206,25
5370923,211,19
11051158,118,18
8900287,232,25
6902894,696,24
4505969,640,24
11212327,197,16
13679117,240,16
2975120,391,17
11225088,354,18
8343487,148,16
11046860,176,22
854114,51,16
8731771,283,16
9788151,73,19
11048629,742,19
6102128,192,16
5718297,234,16
6558769,123,20
7104817,93,23
10731023,67,19
8437201,910,18
5730922,202,25
4263778,218,23
12427029,380,18
11766113,577,17
4179132,545,18
7658258,100,25
8411221,503,17
6106702,481,16
8888771,366,17
11887893,186,25
12427308,906,24
9957358,423,18
2459147,57,19
9446826,100,20
9893333,134,18
2820937,548,21
13024712,672,23
11901743,533,24
11422246,375,18
9013242,19,18
11869229,1698,16
11726381,593,21
9471971,40,16
4325003,166,20
3438618,497,16
6944004,163,24
10154888,106,19
4218416,264,18
3557419,210,21
3537235,124,16
12718137,536,24
12681885,434,17
10704460,223,16
4863814,308,22
8170500,518,25
4650745,2346,18
2283368,693,25
5972707,320,20
6067693,272,23
11622133,207,16
5327411,132,21
7580539,353,18
12209642,1350,18
13268949,178,17
11561924,265,19
9480498,44,18
8270921,421,20
10152198,113,21
13580995,16,20
13650742,377,23
3038510,30,16
13519559,214,17
4388982,676,16
10853713,399,21
13216424,262,23
1601551,139,19
11302499,388,22
10096799,321,21
6381141,126,22
5178445,346,17
2136286,1278,17
11393903,143,20
3514840,313,21
9446713,1351,16
12409551,72,16
13554436,184,16
6424426,247,23
5962079,140,18
2098334,48,16
13882987,1094,19
1442839,90,24
4323497,122,16
13968463,366,16
4222675,108,19
13217578,39,16
11848203,111,17
12168474,188,19
9159408,152,20
11675092,221,20
9378674,86,19
7676928,186,16
9960320,65,16
11279772,227,22
4280486,123,17
9648191,78,24
693430,862,24
9278666,148,22
902672,45,24
8212599,337,18
426747,73,23
7235566,155,23
3339441,363,24
9958098,129,20
3314314,55,23
8075708,45,16
311027,164,22
6200071,96,23
6746390,243,21
6315219,430,21
5691490,143,18
1497850,499,22
10372437,36,21
10947638,241,17
8365557,428,19
7873249,202,17
11717106,578,17
4953499,426,16
12831403,138,16
10984641,198,17
4775894,258,18
10797252,365,18
3550942,361,23
13638450,140,16
4314673,264,23
13699106,306,30
3028134,3574,30
9040717,309,31
10666840,279,31
5433527,152,31
6065383,169,29
3999500,307,35
11153363,1048,26
1401595,792,27
12895100,447,33
5208477,236,26
11476314,2781,30
9367547,185,34
12174669,161,26
14227909,290,27
5756391,352,26
10151375,188,27
4788925,542,35
9877391,257,33
11042773,169,28
11191625,960,35
12276,145,35
5476662,184,31
14031712,329,31
9272968,106,28
739212,301,34
6858663,406,31
7004992,224,29
9799880,414,30
9576497,108,29
6363949,630,26
7841979,585,30
14236165,791,28
12481542,143,26
5113255,510,27
13833080,273,30
1438663,118,28
619710,146,26
13466358,171,35
10033241,368,26
5224227,471,27
1549844,322,26
12699049,466,26
11759891,309,28
11982580,756,27
2361623,188,26
6579831,374,35
14102007,1170,35
4525784,323,26
12442651,466,32
9169269,113,34
4690352,155,31
11816424,1000,27
9550013,610,28
5846149,220,26
11589983,878,31
641906,803,29
2653664,270,27
4326922,225,31
2745609,423,26
12608018,288,27
12346762,275,30
1689524,355,35
12992987,94,29
5167606,240,26
3886907,270,31
12305767,63,32
4486603,353,28
11197670,1085,29
5576441,312,33
2299281,41,27
8106762,492,26
14187325,482,28
13125001,62,31
12025446,175,32
12964777,559,34
5769611,103,27
12612731,202,31
12128561,249,27
13883961,292,28
6752965,184,30
5592740,895,33
6402090,241,26
9476778,609,28
12992493,292,33
12928632,239,34
1698466,15,32
6036917,151,27
6204588,2869,30
61430,76,35
3573045,107,29
7899202,213,29
9565744,175,26
13851757,846,26
108734,65,30
6304276,199,30
4915933,121,30
11413842,367,26
8091960,219,30
3261601,440,31
3777585,418,29
3937370,108,26
11820277,600,34
8185638,706,28
13998650,277,27
1224137,40,30
6311831,136,33
5030028,1481,27
10413611,57,33
4369326,203,27
10930485,1531,33
13702734,195,30
11977953,93,26
10580255,585,33
12369576,139,30
5211885,285,28
11588704,537,32
5227045,1245,27
966203,88,26
10085358,349,27
6443256,217,26
8941064,259,30
11332896,786,26
4768046,448,31
14016132,132,32
876695,114,35
6069670,148,29
4610785,505,30
9784523,261,28
10599665,106,35
14292223,503,31
7398786,199,32
4166584,1235,31
5841919,199,29
6300714,183,34
8182566,201,28
7834884,8043,34
13382983,685,29
6226275,244,26
11632766,270,29
10455643,2132,27
6853456,47,30
2290055,923,27
7334781,440,34
13994470,163,29
6645897,100,29
12998759,289,30
7405516,399,32
12344686,43,29
9641043,209,27
11970761,403,32
10411700,532,30
4253191,3731,28
11381801,2411,30
3481487,595,29
4805451,181,26
7040332,44,28
12003545,150,28
5442291,135,29
12461578,472,34
8698825,688,34
12083935,629,31
4796034,360,28
13289480,145,28
5908145,351,32
11115830,1566,31
11925760,593,29
5294661,212,27
8977397,103,29
8452539,811,30
13961028,1226,34
10522582,185,32
393170,368,28
5661708,337,26
8879435,249,30
6796331,2580,29
12634954,187,31
13939369,318,35
7430453,173,32
6092499,767,28
12124037,389,27
5079632,178,33
13251417,488,27
11969245,1263,35
8466976,161,26
5731236,512,26
221048,92,34
2395795,136,32
3627266,222,26
5266701,192,31
10107362,66,29
13964376,191,26
11327048,339,27
9121847,87,26
10044295,432,30
6427647,494,30
11685048,78,26
5240495,505,27
11535428,1515,27
8659588,134,33
7876330,124,26
9793890,446,32
8803948,86,26
935292,64,27
756416,47,34
5892663,142,31
2495320,23,27
4641642,197,35
11355262,673,30
1664313,319,29
5416229,170,30
10410220,193,29
6546009,264,30
12284116,229,26
5169414,59,31
5738804,166,34
8884206,433,26
5256589,155,31
5355296,823,34
11385881,699,29
12072112,731,27
8324925,564,30
7385899,352,28
10858440,504,26
10444740,204,35
5368796,730,29
6485490,234,27
6173629,275,27
5486163,136,33
6123425,70,32
10386077,78,27
11649451,382,28
8261505,158,35
7337845,219,32
8633883,83,27
4172033,356,27
6765268,140,29
11688259,1969,28
13024915,444,35
7238419,1672,27
13032118,694,27
8904352,1343,27
6180387,162,34
159626,550,29
11940226,79,28
11249369,393,35
7449048,455,31
5475338,292,30
11940339,255,26
10309832,277,34
13004852,74,28
7333740,207,33
5895911,1579,30
6147096,707,32
14186240,110,29
13860033,145,33
14169160,804,26
11348629,347,26
8182424,581,27
7882089,628,27
10488088,390,26
12263279,117,26
4520898,266,26
7863662,199,35
5624808,400,26
9175884,75,28
14015977,150,27
5175255,455,26
8429559,468,27
11732082,2824,32
7636424,423,26
8344033,451,30
8585435,102,32
5946886,341,31
11508683,471,32
6100765,126,29
4429781,2079,26
11822308,569,33
10259385,473,27
630067,211,26
12282126,1453,30
13260756,191,32
11973879,837,27
8664440,120,26
12437758,120,31
2601,440,31
821349,501,29
6101620,209,27
13308999,192,30
13179459,757,26
13549295,230,28
1578306,128,28
6214332,156,26
13500327,122,27
924371,180,26
11631723,428,26
5233181,182,30
1931886,1180,27
9130263,1197,35
10271616,200,35
12184652,96,28
2269567,131,27
5891584,784,30
13906899,334,27
504710,58,30
8015887,572,33
7740279,136,35
9269719,58,27
11644132,1564,27
11463861,184,32
5099771,105,29
13138491,700,31
7216719,228,32
5778488,350,34
1375584,1792,30
10254301,85,29
11490006,1060,31
7525583,379,31
3211812,236,28
11424065,168,33
7936777,162,29
3382961,471,28
6660613,1026,26
177067,229,26
12053140,139,28
11873998,347,27
1656041,61,32
14068427,213,26
8685086,5079,28
10292409,143,26
6138346,167,27
11665053,1659,27
11807978,337,32
11402148,214,34
3288719,56,31
7575698,395,35
2347608,135,26
5412082,183,34
12665040,429,33
9155712,46,28
12907286,146,26
1909133,639,26
3413317,76,30
6070843,508,28
4857256,225,27
10509972,456,28
9510372,119,29
7290108,879,29
7643844,75,34
8000325,175,27
5056194,536,26
8401563,215,32
122765,716,26
7989370,140,27
8114357,155,30
1164100,1049,27
11946089,3615,26
61420,131,35
4197286,172,31
363059,130,26
6736667,218,35
8497737,33,26
11647609,3544,29
11171362,612,29
10513390,464,32
7219538,180,26
5938700,296,31
10440196,174,31
2900242,5868,33
9448478,224,30
2022994,1566,26
10393452,326,33
11920747,251,34
12657042,165,30
12196089,788,29
12903928,309,26
256530,440,29
13616401,517,27
13639523,104,26
8511680,215,29
11207946,448,32
13970413,239,27
10228688,641,26
5634177,598,26
6214445,184,35
11301894,154,26
11279910,825,27
9272277,1473,26
537510,537,35
14202294,165,32
6316548,201,30
6014511,126,35
3463485,161,26
2396291,92,28
9277360,151,28
5317989,279,30
9342679,399,35
12582808,134,30
8888271,560,32
11160417,568,26
9268381,191,32
8190573,678,33
4647645,286,29
2107329,192,26
6774841,593,35
13665783,1698,29
9190213,1031,32
10912163,1711,28
11801265,203,32
5329667,2410,27
3611735,317,33
6492548,323,29
12104884,982,30
4528253,262,32
37427,282,28
7975112,1045,31
6294238,151,32
9328928,120,35
5695218,140,31
7837538,60,29
5269837,195,29
13732764,248,33
6187659,177,27
13817982,271,35
12827196,608,30
1956397,115,29
5469991,242,31
1002590,354,31
4784544,281,35
10748182,155,33
8717585,130,27
7575761,239,34
2009047,326,32
5268942,850,29
13190424,721,29
8793828,368,30
6512205,75,27
7168606,129,30
11700749,804,29
10183911,175,29
10163584,490,28
6612141,37,28
11151392,4186,31
9510953,136,29
14234010,663,28
10337365,211,30
11264726,418,26
10410594,1151,30
1093733,62,34
6167567,219,35
10225367,229,30
8516629,153,35
370416,217,30
11356836,1447,27
8809169,436,26
10246505,94,27
3455682,83,31
13950044,2089,28
10723364,106,28
13817829,920,33
8181029,221,28
7709217,178,28
11230636,479,31
9834020,95,34
5763016,194,35
7347105,629,29
5683744,138,31
1434494,532,29
10361495,664,33
12037586,357,27
13800737,401,34
9631396,178,26
3682398,551,35
744006,229,30
6222358,753,34
11113285,262,30
6839552,112,28
10367592,155,27
7215860,1102,29
7455437,2088,32
497442,343,31
6404426,887,29
11809925,263,30
11183009,976,28
10980524,693,32
4026097,1174,27
10606035,1140,26
9109835,205,28
50859,417,33
12161247,309,32
13414774,1300,26
6652260,537,32
8308489,948,29
11960980,433,28
5004794,360,26
12585166,176,26
6124197,379,30
3583129,116,29
5481389,581,35
12643819,95,34
3271246,488,32
9594353,183,26
9870090,138,27
13379862,551,26
5476522,81,34
13577975,300,35
4707490,771,33
3060569,421,35
487076,256,34
3045922,313,26
7942504,101,32
12507955,144,27
1500025,145,29
9036027,293,32
11238706,2386,27
6774361,174,30
9010130,280,27
13342282,42,30
5840172,361,30
12937800,92,26
8576996,183,29
12197805,1183,33
8765444,202,34
11711674,318,34
11897447,732,27
6640200,142,31
4791362,245,31
6562704,285,33
173509,241,33
4848360,346,27
433664,39,29
4716966,136,26
8299737,117,31
9220927,296,28
13192804,191,33
12616870,182,30
583901,22,31
6742937,220,35
8020906,179,32
4235506,1860,28
14050234,88,27
10992310,545,31
7246919,216,32
12755485,171,33
4168581,309,33
12457659,455,33
9935679,80,29
14212564,720,34
6173395,1884,32
5160930,112,28
493298,71,27
5910962,102,29
8869870,307,29
9953176,367,31
2948533,297,30
3156774,812,30
13733890,125,26
12068552,377,35
3236911,255,30
11342573,147,27
11257416,1400,31
13376073,229,32
11833007,536,30
7918605,204,33
13874667,2356,28
238019,310,34
9713145,87,26
13998919,1353,31
368704,46,26
7204318,259,28
8536329,288,28
6903676,538,30
7825284,168,26
10092670,476,34
12280820,148,26
11588795,196,28
5325752,361,32
1742552,112,32
11328424,112,34
3490696,144,35
6487398,255,29
9617690,84,33
13624242,789,35
331443,2634,30
5727304,298,28
14245155,153,35
7847333,192,31
4466625,163,31
11567345,396,30
6582995,77,26
13464780,178,29
11418745,2165,35
11374595,549,26
7875590,313,27
7571512,305,31
11361081,176,29
10276755,269,29
3473993,86,34
7700186,72,26
12889573,126,31
13342302,267,27
6796115,94,35
13852896,132,29
11757011,154,26
11393471,455,28
12707551,216,32
1309079,120,31
13323405,278,31
7358351,208,26
11201647,373,32
8175755,220,35
8133088,127,32
4303665,359,28
6187751,645,28
7479578,276,33
8511957,810,35
1086181,202,34
10219315,551,31
3815666,244,30
11450980,315,28
4192514,164,29
12764737,99,27
10509968,104,28
10425934,454,32
8658404,647,30
5398401,957,26
4801854,154,26
12146162,205,27
7554176,272,26
982811,177,28
5567124,243,29
14220798,340,32
9281557,288,28
12838827,231,34
1901643,55,34
2722325,343,34
407735,635,26
5926556,126,30
5551799,371,35
7707479,699,29
11138645,489,31
1974604,64,31
7202720,184,30
12180712,563,31
3064516,161,33
12588792,1229,35
2568913,553,27
7389992,190,33
13393030,250,29
11840930,571,34
6836406,496,30
12123675,243,27
3659007,1692,27
10647302,497,34
9969812,133,26
4317772,732,29
3769467,652,31
9131357,394,29
4640511,220,35
11331313,261,26
519870,594,28
5728000,131,29
10727377,62,27
429442,76,28
5403749,1019,27
11378887,114,26
11873015,325,35
7390545,54,30
9383521,323,27
7043033,720,33
8229626,128,34
11886710,268,32
10499732,70,31
9150092,226,34
14128894,488,28
7462998,128,27
6175699,81,28
9771127,223,32
11164623,1274,31
12254445,119,26
12044325,260,29
8147403,144,26
1200129,80,26
5117687,152,32
2887204,75,30
5915817,109,26
4512472,1860,32
10952620,167,27
8195074,180,27
11477425,345,34
13626979,249,26
6366760,248,29
9938727,918,33
9224572,328,29
6858237,579,35
3284538,560,34
11706672,416,35
12725132,1074,26
5336045,162,35
4861427,424,32
4254348,780,27
4888758,271,26
7102376,238,35
9078756,137,28
6270591,763,29
8706351,1429,26
10426953,172,26
14226329,196,32
12558755,119,32
7083524,263,35
5101866,247,35
7067255,187,26
3875557,281,27
9231499,237,29
1647096,133,28
3976203,1119,35
1066506,38,29
5190949,268,28
7255956,110,32
6802488,493,27
8461942,461,35
6931929,89,35
6130989,168,31
8203244,926,26
6738218,210,33
11516882,1065,35
5935604,319,34
4895286,445,27
9218444,863,26
8193157,1813,32
13179538,102,30
9623236,183,32
13500896,71,28
4258931,16,31
4659453,617,32
4441405,418,27
8476252,167,29
3236874,348,31
12166330,295,29
5763310,182,29
5401123,195,31
8296810,752,35
10584700,156,35
11748123,1556,31
7024638,102,27
419514,326,33
8225973,168,27
13853825,112,30
5221198,85,28
5885203,170,29
1478756,131,27
7883637,137,27
7385421,128,32
228043,84,31
4427732,143,26
11575468,523,30
10770465,171,35
4960668,273,27
11159797,398,35
6790689,123,31
13101089,282,34
13926067,77,28
5893412,521,34
12304189,611,31
806209,1590,29
10632272,142,28
798824,1189,27
8008940,456,31
4511552,56,35
5672718,257,35
5325793,367,27
12281717,484,31
1155873,118,32
11443149,65,27
502688,197,29
7150654,141,29
3278950,407,30
7842683,333,32
13601419,621,27
5229667,214,33
11047099,81,27
5971871,353,34
9443672,134,29
11891415,438,34
11137944,285,33
5360376,260,26
13872174,1009,29
12007818,431,34
5652282,194,27
8999479,195,26
5888611,170,26
1705158,333,29
6315630,507,34
5312405,1002,28
8328490,244,32
2060620,1100,29
9905777,118,33
11995641,219,30
4290708,344,34
9796281,313,30
9019457,371,27
8610779,59,33
11072092,91,30
6333919,137,35
11834348,133,31
4330330,135,31
13121055,763,32
7106269,286,35
438238,46,29
2839635,446,26
13004437,1672,26
6737030,145,29
2872977,4102,28
4995485,701,31
5010642,491,29
1157421,236,32
6897522,235,27
5029753,241,34
12193466,386,30
10611075,375,28
501612,118,31
162729,355,27
10700827,140,26
12035323,297,26
7902867,140,29
6254244,225,31
7259327,193,35
7966399,1057,35
4521243,869,26
10441212,85,26
1997296,123,31
6881386,239,29
9278187,278,32
11680536,1628,31
1120754,95,29
7670611,985,32
12913852,104,27
4135868,159,26
2055872,2295,29
1129701,84,28
1301422,450,29
11954553,2370,31
5133908,99,31
4915490,243,28
6335929,195,28
14292965,175,26
9348360,440,28
7382262,403,33
11383771,207,34
11716700,549,28
11761208,340,26
6687352,480,26
7089185,83,28
6281424,808,35
4709444,279,26
10427483,954,26
11220328,794,29
12141732,207,26
7645717,93,34
12243230,326,27
11722740,2272,27
12036634,238,28
10151205,207,26
8395759,156,26
7993861,263,27
8508712,270,32
4466904,178,33
9374414,263,32
11352019,1027,27
5464479,110,31
6843217,448,31
3194072,387,27
7202688,218,30
11880423,914,30
9111642,203,34
9310353,861,29
12047199,197,28
11210265,359,31
6628135,105,29
7808249,242,28
3229479,200,26
4439011,216,27
2465263,57,30
3177111,239,31
7476677,1253,27
12877216,82,32
586461,206,27
8726254,420,28
6177068,232,31
3165586,1233,28
13135980,135,35
12731412,368,27
9359811,175,35
13822521,335,28
5867394,522,31
12004889,381,30
11793760,470,26
7686960,120,30
6844284,591,31
2352290,223,35
8469163,162,26
13309309,32,26
7237472,123,31
11412651,74,29
4892394,100,34
13610902,62,30
481045,134,31
13398921,75,30
8628431,422,31
12231008,355,27
4154772,770,29
7926837,517,33
2591267,114,34
10216565,126,30
12062329,295,30
11141667,263,28
13291523,131,28
11291221,306,28
7494201,154,33
551927,177,28
3602304,64,27
6181266,445,32
11436390,492,32
7430340,171,32
8571778,476,32
14241599,98,27
12126239,440,30
155938,60,29
7986285,468,27
14170216,706,32
13304463,296,29
5332454,245,34
5033071,489,33
4890139,26,27
6161110,464,31
1714895,155,27
8623494,144,35
9398003,511,29
6105121,176,26
11743262,820,27
9125233,199,34
9055322,189,29
12221381,409,30
4384554,417,34
906307,79,34
12933986,256,31
7554416,152,26
13657730,70,29
13075298,602,28
7354905,3710,28
5231068,174,30
10444702,261,26
2442388,161,26
8003600,338,31
8169341,437,29
5202151,552,34
10192976,970,28
9111516,245,26
2955524,549,27
458292,360,34
6124581,348,27
11590794,605,27
7215182,123,34
11375077,812,33
8754908,925,29
34971,127,27
1251706,187,30
12778638,191,26
1542464,61,27
7444197,351,32
13934927,204,28
6399488,166,28
9874486,215,29
7210138,132,27
6425456,681,35
1363838,124,27
3071598,772,32
9147864,474,28
5878249,228,28
8783637,86,26
11974189,545,32
359944,337,29
3623100,139,31
2187806,100,31
8655881,527,27
12938963,88,28
13018363,291,29
1004360,205,35
12392687,241,30
9340916,133,27
11328593,287,33
4949636,207,30
5549369,84,26
6865021,213,32
11758750,189,29
5633938,553,32
5162501,479,34
13393442,305,33
4928020,363,28
9660833,624,30
68441,219,44
2661918,269,42
1277588,311,37
13743535,841,37
12104574,312,43
11692015,1534,36
4493579,418,45
5460964,70,38
11220990,971,36
2800608,259,39
11156476,706,44
11713707,312,39
4618223,654,38
9362443,169,42
14104655,1094,45
13315533,56,36
4393015,563,45
949224,81,39
11851385,218,41
10965210,143,39
3415996,274,42
1307460,856,43
2032016,918,45
9232709,241,36
8517267,256,37
8463811,177,37
6427023,449,36
9327144,117,41
1714451,53,37
3567505,51,40
5055032,202,39
5067630,1724,42
10219397,422,40
5631937,803,44
13475614,58,40
5066197,84,41
4152896,186,38
2771668,266,38
7573342,561,43
11252717,1145,39
4368876,225,38
2962337,323,36
368423,195,37
7076883,276,36
2682706,389,44
8418921,2008,41
7949494,570,40
5935791,985,36
13984983,768,42
7089141,323,41
8995246,168,37
11249546,276,45
11274745,2391,38
10342732,690,38
12101444,377,38
6113764,289,41
10259124,100,45
5227203,435,38
4733105,173,41
8016198,321,40
3243807,184,39
13800481,145,37
4919500,1568,41
5124267,765,37
5216172,501,38
7496613,13203,36
9983352,90,42
7579985,346,41
5318319,402,41
13763443,174,44
10570744,354,38
2479320,289,45
12082903,109,39
10748925,169,45
13396294,170,36
6752582,81,37
7535676,374,42
6614482,207,37
13906392,225,42
8163951,3911,41
8617040,717,41
2712907,204,39
232873,54,37
9255488,101,36
4526082,506,43
6453935,1575,42
12402450,133,45
10263801,1062,37
6254863,442,43
7914831,494,36
1361048,270,38
12502520,245,39
3695443,3326,41
2621344,316,40
12427315,341,45
11395873,943,40
10335518,911,42
4306486,160,45
2518436,123,44
11334978,673,36
8866803,571,44
6213901,194,38
13116216,321,36
3107115,83,38
8032444,1111,44
6373726,183,36
11976820,286,44
7754706,833,45
6827171,1251,36
5510482,283,37
10635699,262,40
7224705,614,37
8456913,802,41
7381838,106,42
11817322,249,38
4060682,458,39
13608691,90,39
13307686,134,40
8186511,71,42
8191494,100,37
9330935,90,41
8258650,146,38
3629228,1066,36
13196471,173,40
10180701,1115,36
355257,1027,39
11851232,132,36
320952,57,36
11880789,485,39
11595395,542,36
8170359,298,36
14278663,1216,36
4822437,135,43
6725303,236,42
3247933,887,37
2551644,127,43
1429807,488,41
6343812,74,37
5004183,290,42
5223668,448,38
7458169,68,39
13792796,1331,42
5913921,283,40
224180,279,43
11177694,934,37
2893578,238,39
8500987,404,44
13665039,97,39
6463672,283,36
10775540,420,41
9722492,180,41
10102789,214,44
1167900,316,40
3736948,647,37
12298496,216,45
11222242,932,37
6998657,303,45
6822049,605,40
2472350,1167,45
11530863,303,44
7174897,246,39
7675522,335,37
4181341,404,44
2873265,460,39
13575808,693,41
1556291,443,36
3108931,116,37
1602386,107,37
4462263,1038,42
5784905,704,37
8121149,444,39
10270101,456,37
8692385,476,38
11757328,1121,44
11492313,685,38
11457645,408,38
2841928,409,40
1642606,186,36
1728137,145,36
5968788,224,38
4407394,237,36
8586682,167,37
5302592,492,38
13518399,170,38
996854,123,41
365357,472,41
12342318,122,41
840136,763,41
7638745,158,43
4527733,280,41
2460033,820,45
11405810,979,40
4582935,298,37
3943204,474,39
12362092,282,38
10401744,101,36
8393448,1132,42
3091275,499,41
7558456,285,44
9014971,603,43
270116,422,38
7762446,108,42
7047241,253,37
11581059,415,37
2775287,1258,42
5164450,295,43
10673849,58,37
6885343,139,39
2803155,130,42
13435165,135,42
11240489,277,41
11459916,376,39
11462906,243,41
3723107,1434,37
522423,121,36
1407502,1115,42
6832325,418,42
5373746,336,36
4499168,1742,38
3986492,437,39
10838004,1057,45
13436188,837,38
6395136,370,38
13293843,55,39
6885830,139,42
234260,102,45
8576623,131,38
12564285,681,36
4467284,607,37
3201815,324,38
7409366,594,39
2096184,158,44
4491051,265,37
6011521,337,36
11526145,1018,41
12173596,832,41
10287418,301,41
13201787,401,43
3615136,864,36
5940854,562,42
8660157,2500,37
10771154,63,38
6692876,387,40
13075218,717,37
14191301,289,38
7544975,312,42
14012126,156,36
3501270,140,39
11962792,221,41
15857,124,39
5223213,104,39
7487999,170,41
4437553,340,39
13447741,415,45
10832515,124,37
13625306,315,37
7384487,198,45
3691482,597,39
2604171,356,37
4127859,232,45
7632872,522,38
6143241,108,39
5632868,428,41
7541595,272,39
1330072,2621,39
5977306,428,44
9101427,290,43
12261225,102,36
3170760,471,42
13510112,464,44
11587968,81,39
13629448,121,40
5611946,3962,42
9350630,135,37
8415949,420,38
6380146,307,37
4155080,140,42
10182692,1489,37
1683066,53,38
9815060,1035,44
11887619,739,43
4726136,364,45
7466934,506,37
5267916,252,38
7216657,636,36
5567955,284,39
2090085,890,37
5660052,380,44
4874520,141,37
11293258,541,36
2905620,381,42
1536259,686,41
6251360,597,41
13752268,151,37
5019982,554,36
11456829,3557,44
2607212,291,36
10400350,482,39
5963757,415,39
10181403,298,41
8697474,289,43
3022371,1025,40
374394,134,41
3232150,1519,41
7061408,256,40
3748288,598,39
6182891,392,36
13417369,744,37
8836097,196,44
6553032,413,40
13715888,88,39
9185460,193,36
2645129,1032,40
13070913,380,40
7409027,2927,37
4576704,538,36
8802527,711,38
7448354,127,37
8465532,149,38
5525652,718,41
3851900,550,37
7251910,156,41
10295283,605,36
1627041,163,41
3262391,987,42
1626441,1211,40
7555233,156,43
923632,627,43
11256848,4862,37
13873927,208,39
670167,103,36
5034887,9800,41
10610748,584,40
4176508,169,40
13902421,1222,44
12648947,335,40
6145234,199,37
5169509,151,44
5995610,376,42
5316468,291,36
519377,72,36
3033922,407,43
6434612,156,38
14300271,1513,36
6166202,545,41
3115137,713,42
200364,648,43
2743335,635,41
9681909,146,36
13764050,36,36
6831850,594,42
6730965,672,37
10638933,822,38
10768910,456,39
1055316,116,36
9128935,92,44
700891,3128,42
12699519,267,37
12685665,274,45
7068825,118,40
5959594,685,38
11090802,196,39
11400801,295,45
14254339,507,44
9791399,2866,40
6285779,215,42
8768008,176,39
9754989,363,45
7569021,91,45
4346597,864,42
4010649,186,39
10902364,99,39
11789613,598,38
7333300,284,45
2534362,67,45
5222452,287,40
839436,60,40
1777767,166,45
2705469,151,39
8831157,547,39
1154114,152,44
10587170,234,39
12154139,684,42
4080042,169,43
11491497,162,42
12519433,414,44
7586596,129,38
7595359,147,39
8062817,87,42
14007810,321,38
13745428,145,37
14224748,537,38
9053061,4316,36
4349066,732,39
4859790,409,36
9109352,479,36
13927085,494,39
4357775,3472,44
10485606,107,39
933508,199,39
13359854,135,37
2183080,55,39
10921361,284,37
9098470,404,43
8759539,1792,45
6328547,284,39
1774548,57,41
8040475,77,45
4644356,1127,37
3178103,1071,38
11143273,330,37
4472529,385,37
7477737,129,44
727324,1054,38
9829004,336,41
1327031,235,40
6979617,1187,39
7932371,3788,38
11214537,419,38
2105182,165,44
11955089,1596,43
10127049,370,43
8089350,139,39
6464116,545,43
5057184,115,45
12199186,235,39
2211618,345,43
5904433,140,38
13014220,145,43
13795688,112,41
3253949,3666,37
7757813,406,44
514794,415,37
5299993,109,37
13664337,419,37
3625606,226,36
7334204,262,40
10807793,3967,42
8454031,302,44
11957473,816,38
7673226,1145,41
689935,357,42
277027,82,36
6793107,208,37
13245062,70,38
7891657,448,38
11849713,1383,36
7661580,111,37
12243636,276,37
8398155,1449,38
5930695,1534,41
916814,217,36
8241090,230,39
9828013,357,39
704460,274,39
7414850,192,42
9519325,178,41
6491897,290,38
10227537,396,40
2834696,371,36
687304,248,40
11268684,138,39
1129098,228,37
7432958,700,44
5320272,228,37
4786047,274,38
3230464,822,44
7752395,125,36
7972085,384,44
7997869,294,41
4984324,188,40
4442347,2290,40
3595893,175,42
6010718,147,37
10026907,2293,44
6779239,177,41
11973129,148,39
4923174,2461,45
12976505,75,38
10715987,285,38
13506003,207,38
5940518,614,44
8454916,3598,43
10997874,151,36
8275019,7838,39
3072715,95,43
8188910,459,39
5171818,372,36
7567960,239,38
5235951,377,36
6651718,531,43
12161360,948,43
13264407,139,45
6379870,3479,40
12250407,276,42
